"dateaccessed";"url";"manufacturer";"model";"alsoKnownAs";"releaseDate";"power";"incomePDay";"electricityPDay";"graphlabels";"graphdata"
"09/06/2022 17:22:54";"https://www.asicminervalue.com/miners/ipollo/b2";"iPollo";"B2";"iPollo B II";"October 2021";"3250W";"14.48";"-9.36";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"5.18,5.26,5.04,5.63,4.94,4.89,5.02,5.19,5.69,6.05,5.74,4.96,4.95,4.93,5.25,5.06,4.55,4.83,4.7,4.38,4.61,4.76,4.59,5.02,4.93,4.72,4.57,4.98,4.13,5.53,6.38,7,8.01,8.92,9.14,10.17,9.94,9.75,9.86,9.67,9.98,10.56,10.53,10.89,11.7,11.43,11.63,12.06,11.76,12.64,12.67,11.94,11.49,11.62,11.88,12.1,12.34,12.08,11.41,11.83,12.82,12.98,13.67,13.5,14.22,16.42,15.51,15.09,15.81,14.79,16.07,16.88,16.61,16.56,14.96,14.36,14.88,14.4,13.39,13.41,12.51,12.84,12.95,12.4,12.24,12.02,11.33,11.28,11.25,11.93,11.41"
"09/06/2022 17:23:13";"https://www.asicminervalue.com/miners/bitmain/antminer-s19-pro-110th";"Bitmain";"Antminer S19 Pro (110Th)";"May 2020";"195 x 290 x 370mm";"3250W";"14.48";"-9.36";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"5.18,5.26,5.04,5.63,4.94,4.89,5.02,5.19,5.69,6.05,5.74,4.96,4.95,4.93,5.25,5.06,4.55,4.83,4.7,4.38,4.61,4.76,4.59,5.02,4.93,4.72,4.57,4.98,4.13,5.53,6.38,7,8.01,8.92,9.14,10.17,9.94,9.75,9.86,9.67,9.98,10.56,10.53,10.89,11.7,11.43,11.63,12.06,11.76,12.64,12.67,11.94,11.49,11.62,11.88,12.1,12.34,12.08,11.41,11.83,12.82,12.98,13.67,13.5,14.22,16.42,15.51,15.09,15.81,14.79,16.07,16.88,16.61,16.56,14.96,14.36,14.88,14.4,13.39,13.41,12.51,12.84,12.95,12.4,12.24,12.02,11.33,11.28,11.25,11.93,11.41"
"09/06/2022 17:23:38";"https://www.asicminervalue.com/miners/bitmain/antminer-s19j-pro-104th";"Bitmain";"Antminer S19j Pro (104Th)";"July 2021";"195 x 290 x 370mm";"3068W";"13.69";"-8.84";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"4.91,4.98,4.78,5.34,4.69,4.63,4.76,4.92,5.39,5.74,5.44,4.7,4.7,4.67,4.98,4.79,4.31,4.58,4.46,4.16,4.37,4.51,4.35,4.76,4.67,4.48,4.33,4.72,3.92,5.24,6.04,6.63,7.58,8.45,8.65,9.63,9.41,9.23,9.34,9.16,9.45,10,9.97,10.31,11.08,10.82,11.01,11.42,11.13,11.97,11.99,11.3,10.88,11,11.25,11.45,11.68,11.44,10.8,11.2,12.14,12.28,12.94,12.78,13.46,15.54,14.68,14.28,14.96,14,15.21,15.97,15.72,15.67,14.16,13.59,14.09,13.63,12.68,12.7,11.84,12.15,12.25,11.74,11.58,11.37,10.72,10.68,10.65,11.29,10.8"
"09/06/2022 17:23:44";"https://www.asicminervalue.com/miners/microbt/whatsminer-m30s-2";"MicroBT";"Whatsminer M30S++";"October 2020";"125 x 225 x 425mm";"3472W";"14.74";"-10.00";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"4.8,4.88,4.66,5.26,4.56,4.51,4.65,4.81,5.32,5.69,5.38,4.58,4.57,4.55,4.88,4.68,4.16,4.45,4.32,3.99,4.22,4.38,4.2,4.64,4.55,4.34,4.18,4.6,3.74,5.16,6.03,6.66,7.68,8.61,8.83,9.89,9.65,9.46,9.58,9.38,9.7,10.29,10.25,10.62,11.44,11.17,11.37,11.81,11.5,12.4,12.43,11.69,11.23,11.36,11.63,11.85,12.1,11.83,11.15,11.58,12.58,12.75,13.45,13.28,14.01,16.25,15.32,14.89,15.62,14.59,15.9,16.72,16.44,16.39,14.76,14.16,14.69,14.19,13.17,13.19,12.27,12.6,12.71,12.16,11.99,11.77,11.06,11.02,10.98,11.68,11.15"
"09/06/2022 17:24:04";"https://www.asicminervalue.com/miners/goldshell/kd2";"Goldshell";"KD2";"KD2 Kadena miner";"March 2021";"830W";"6.97";"-2.39";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"4.61,4.7,4.74,5,4.71,4.48,4.94,4.92,5.32,5.85,5.85,5.36,5.21,5.29,5.58,6.08,6.33,7.12,7.16,7.31,7.34,6.87,7.74,9.24,8.9,9.12,5.63,6.03,3.73,5.48,7.81,8.91,9.85,10.97,11.19,12.75,12.78,12.44,12.47,12.42,13.11,15.15,16.08,16.4,17.53,17.2,18.67,18.63,18.5,19.89,20.52,20.24,19.5,20.49,20.46,20.74,21.45,20.78,20.63,21.76,24.52,24.19,25.39,25.5,27.49,29.58,29.66,29.72,28.96,26.11,26.9,26.69,27.56,28.53,27.32,27.14,26.93,25.75,24.88,24.81,24.44,25.06,25.69,25.47,26.14,24.65,24.61,25.44,26.57,28.11,28.32"
"09/06/2022 17:24:13";"https://www.asicminervalue.com/miners/bitmain/antminer-s19j-pro-96th";"Bitmain";"Antminer S19j Pro (96Th)";"August 2021";"195 x 290 x 400mm";"2832W";"12.64";"-8.16";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"4.53,4.6,4.41,4.93,4.33,4.28,4.4,4.54,4.98,5.3,5.02,4.34,4.34,4.31,4.6,4.43,3.98,4.23,4.12,3.84,4.03,4.17,4.02,4.39,4.31,4.13,4,4.36,3.62,4.84,5.58,6.12,7,7.8,7.99,8.89,8.69,8.52,8.62,8.45,8.73,9.23,9.2,9.52,10.22,9.99,10.16,10.54,10.27,11.05,11.07,10.43,10.04,10.15,10.38,10.57,10.78,10.56,9.97,10.34,11.2,11.34,11.94,11.8,12.42,14.34,13.55,13.18,13.81,12.92,14.04,14.74,14.51,14.46,13.07,12.55,13,12.58,11.7,11.72,10.93,11.21,11.31,10.84,10.69,10.5,9.9,9.86,9.83,10.43,9.97"
"09/06/2022 17:24:25";"https://www.asicminervalue.com/miners/bitmain/antminer-s19j-pro-100th";"Bitmain";"Antminer S19j Pro (100Th)";"June 2021";"195 x 290 x 370mm";"3050W";"13.16";"-8.78";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"4.43,4.5,4.31,4.84,4.22,4.17,4.29,4.44,4.89,5.23,4.95,4.23,4.23,4.2,4.5,4.32,3.86,4.12,4,3.71,3.91,4.05,3.9,4.29,4.21,4.02,3.88,4.25,3.48,4.75,5.52,6.09,7,7.84,8.03,8.97,8.76,8.59,8.69,8.52,8.8,9.33,9.3,9.62,10.36,10.12,10.3,10.69,10.41,11.22,11.24,10.58,10.17,10.29,10.53,10.72,10.94,10.71,10.1,10.48,11.38,11.52,12.15,12,12.65,14.65,13.83,13.44,14.09,13.17,14.34,15.07,14.83,14.78,13.32,12.78,13.26,12.82,11.9,11.92,11.1,11.39,11.49,11,10.85,10.65,10.02,9.98,9.95,10.57,10.1"
"09/06/2022 17:24:40";"https://www.asicminervalue.com/miners/ibelink/bm-k1";"iBeLink";"BM-K1";"November 2020";"131 x 157 x 299mm";"835W";"5.78";"-8.02";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"3.78,3.85,3.9,4.12,3.87,3.66,4.07,4.05,4.41,4.87,4.88,4.44,4.31,4.38,4.64,5.08,5.3,6,6.03,6.17,6.19,5.78,6.54,7.87,7.57,7.76,4.68,5.03,3,4.55,6.6,7.58,8.41,9.39,9.6,10.97,11,10.69,10.72,10.68,11.28,13.09,13.91,14.19,15.19,14.9,16.2,16.16,16.05,17.27,17.83,17.59,16.93,17.8,17.78,18.03,18.65,18.06,17.93,18.93,21.37,21.08,22.14,22.24,23.99,25.84,25.91,25.96,25.29,22.77,23.47,23.28,24.05,24.91,23.84,23.68,23.5,22.46,21.68,21.62,21.29,21.84,22.4,22.21,22.8,21.48,21.45,22.18,23.18,24.53,24.72"
"09/06/2022 17:24:58";"https://www.asicminervalue.com/miners/microbt/whatsminer-m30s-1";"MicroBT";"Whatsminer M30S+";"October 2020";"155 x 225 x 425mm";"3400W";"13.16";"-9.79";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"3.42,3.5,3.3,3.83,3.21,3.16,3.28,3.43,3.89,4.22,3.94,3.22,3.22,3.2,3.49,3.31,2.85,3.11,2.99,2.7,2.91,3.04,2.89,3.28,3.2,3.01,2.87,3.24,2.47,3.75,4.52,5.08,6,6.83,7.02,7.96,7.75,7.58,7.69,7.51,7.79,8.32,8.29,8.62,9.35,9.11,9.29,9.68,9.41,10.21,10.23,9.57,9.17,9.28,9.52,9.71,9.94,9.7,9.09,9.47,10.37,10.52,11.14,10.99,11.65,13.64,12.82,12.43,13.09,12.16,13.33,14.06,13.82,13.77,12.32,11.78,12.25,11.81,10.89,10.91,10.09,10.39,10.49,9.99,9.84,9.64,9.01,8.97,8.94,9.56,9.09"
"09/06/2022 17:25:05";"https://www.asicminervalue.com/miners/bitmain/antminer-s19-95th";"Bitmain";"Antminer S19 (95Th)";"May 2020";"195 x 290 x 400mm";"3250W";"12.51";"-9.36";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"3.2,3.26,3.08,3.59,2.99,2.94,3.06,3.2,3.63,3.95,3.68,3.01,3,2.98,3.26,3.09,2.65,2.9,2.79,2.51,2.7,2.83,2.69,3.06,2.98,2.8,2.67,3.02,2.29,3.5,4.23,4.77,5.64,6.43,6.62,7.51,7.31,7.14,7.24,7.07,7.35,7.85,7.82,8.13,8.83,8.6,8.77,9.14,8.88,9.64,9.66,9.03,8.65,8.76,8.98,9.17,9.38,9.16,8.58,8.94,9.8,9.93,10.53,10.39,11.01,12.9,12.12,11.76,12.37,11.5,12.61,13.3,13.07,13.02,11.64,11.13,11.58,11.16,10.29,10.31,9.53,9.81,9.9,9.44,9.29,9.1,8.51,8.47,8.44,9.03,8.58"
"09/06/2022 17:25:14";"https://www.asicminervalue.com/miners/goldshell/ck6";"Goldshell";"CK6";"CKB Nervos Miner";"December 2021";"3300W";"12.48";"-9.50";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.29,1.57,2.33,3.88,2.75,1.99,2.89,2.3,1.99,3.15,1.59,2.12,1.11,1.03,1.04,1.4,1.45,2.94,1.91,1.16,1.4,0.78,1.72,1.14,0.53,0.16,0.77,1.58,-1.61,0.97,2.26,4.39,4,6.17,4.75,7.62,3.34,5.75,4.56,4.97,6.46,6.17,6.49,7.41,8.06,9.13,7.18,8.22,8.61,8.76,6.83,10.39,7.15,8.72,7.38,7.97,7.21,6.82,7.6,8.8,8.6,8.9,8.06,8.73,10.59,10.36,10.77,10.65,11.72,10.47,11.9,9.73,11.08,10.61,9.17,10.58,8.25,8.87,7.12,7.58,8.36,8.29,8.04,6.87,8.29,6.79,6.22,7.44,5.05,6.97,3.08"
"09/06/2022 17:25:29";"https://www.asicminervalue.com/miners/bitmain/antminer-s19j-90th";"Bitmain";"Antminer S19j (90Th)";"June 2021";"195 x 290 x 370mm";"3250W";"11.85";"-9.36";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.53,2.6,2.42,2.9,2.34,2.3,2.41,2.54,2.95,3.25,3,2.35,2.35,2.33,2.6,2.44,2.02,2.25,2.15,1.88,2.07,2.19,2.05,2.4,2.33,2.16,2.04,2.37,1.68,2.82,3.52,4.03,4.85,5.6,5.77,6.62,6.43,6.27,6.37,6.21,6.47,6.94,6.91,7.21,7.87,7.65,7.81,8.17,7.92,8.64,8.66,8.07,7.7,7.81,8.02,8.2,8.4,8.19,7.64,7.98,8.79,8.92,9.48,9.35,9.93,11.73,10.99,10.64,11.23,10.4,11.45,12.11,11.89,11.85,10.54,10.05,10.48,10.08,9.26,9.27,8.54,8.8,8.89,8.45,8.31,8.13,7.57,7.53,7.5,8.06,7.63"
"09/06/2022 17:25:48";"https://www.asicminervalue.com/miners/strongu/stu-u6";"StrongU";"STU-U6";"November 2019";"135 x 208 x 370mm";"2200W";"8.73";"-6.34";"1654732800000,1654646400000,1654560000000,1654473600000,1654387200000,1654300800000,1654214400000,1654128000000,1654041600000,1653955200000,1653868800000,1653782400000,1653696000000,1653609600000,1653523200000,1653436800000,1653350400000,1653264000000,1653177600000,1653091200000,1653004800000,1652918400000,1652832000000,1652745600000,1652659200000,1652572800000,1652486400000,1652400000000,1652313600000,1652227200000,1652140800000,1652054400000,1651968000000,1651881600000,1651795200000,1651708800000,1651622400000,1651536000000,1651449600000,1651363200000,1651276800000,1651190400000,1651104000000,1651017600000,1650931200000,1650844800000,1650758400000,1650672000000,1650585600000,1650499200000,1650412800000,1650326400000,1650240000000,1650153600000,1650067200000,1649980800000,1649894400000,1649808000000,1649721600000,1649635200000,1649548800000,1649462400000,1649376000000,1649289600000,1649203200000,1649116800000,1649030400000,1648944000000,1648857600000,1648771200000,1648684800000,1648598400000,1648512000000,1648425600000,1648339200000,1648252800000,1648166400000,1648080000000,1647993600000,1647907200000,1647820800000,1647734400000,1647648000000,1647561600000,1647475200000,1647388800000,1647302400000,1647216000000,1647129600000,1647043200000,1646956800000";"2.43,2.48,2.35,2.7,2.29,2.25,2.34,0.03,0.01,-0.62,-0.73,-1.15,-1.23,-1.65,-0.89,-0.8,-0.73,-0.86,-1.69,-1.16,-0.96,-1.26,-0.73,-1.15,-1.27,-1.36,-1.44,-1.29,-1.74,-1.12,-0.2,0.24,0.69,0.74,0.61,1.36,2.57,1.76,2.51,2.27,2.76,1.93,2.2,2.21,2.08,2.8,1.96,1.88,1.87,2.86,2.52,2.83,2.63,2.37,2.06,2.03,1.66,1.35,1.57,2.13,2.08,2.35,1.74,2.03,2.53,2.45,4.27,3.73,3.48,3.58,3.38,2.96,3.19,2.42,2.18,2.49,2.85,2.85,3.9,3.58,2.67,2.29,1.93,1.88,0.77,0.88,1.26,0.81,0.87,0.56,1.01"
